Bext,Bscat,Babs
0.004897526,0.002569477,0.00232805
0.004891324,0.002566622,0.002324703
0.00488514,0.002563773,0.002321367
0.004878973,0.002560931,0.002318042
0.004872824,0.002558095,0.002314729
0.004866691,0.002555265,0.002311426
0.004860576,0.002552442,0.002308134
0.004854478,0.002549625,0.002304853
0.004848397,0.002546814,0.002301583
0.004842333,0.00254401,0.002298324
0.004836286,0.002541212,0.002295074
0.004830256,0.00253842,0.002291836
0.004824242,0.002535635,0.002288607
0.004818245,0.002532856,0.002285389
0.004812264,0.002530084,0.00228218
0.004806299,0.002527318,0.002278982
0.004800351,0.002524558,0.002275793
0.004794419,0.002521805,0.002272614
0.004788503,0.002519059,0.002269444
0.004782603,0.002516319,0.002266284
0.004776719,0.002513585,0.002263134
0.004770851,0.002510859,0.002259992
0.004764998,0.002508138,0.00225686
0.004759161,0.002505424,0.002253736
0.004753339,0.002502717,0.002250622
0.004747532,0.002500016,0.002247516
0.004741741,0.002497321,0.002244419
0.004735964,0.002494633,0.002241331
0.004730203,0.002491952,0.002238251
0.004724457,0.002489277,0.00223518
0.004718725,0.002486609,0.002232116
0.004713008,0.002483947,0.002229061
0.004707305,0.002481291,0.002226014
0.004701617,0.002478642,0.002222975
0.004695943,0.002476,0.002219943
0.004690283,0.002473364,0.00221692
0.004684638,0.002470734,0.002213904
0.004679006,0.002468111,0.002210895
0.004673388,0.002465494,0.002207894
0.004667784,0.002462884,0.0022049
0.004662193,0.00246028,0.002201914
0.004656616,0.002457682,0.002198934
0.004651053,0.002455091,0.002195962
0.004645502,0.002452506,0.002192997
0.004639965,0.002449927,0.002190038
0.004634441,0.002447354,0.002187086
0.004628929,0.002444788,0.002184141
0.004623431,0.002442228,0.002181202
0.004617945,0.002439675,0.00217827
0.004612471,0.002437127,0.002175344
0.00460701,0.002434586,0.002172425
0.004601562,0.00243205,0.002169512
0.004596126,0.002429521,0.002166604
0.004590701,0.002426998,0.002163703
0.004585289,0.002424481,0.002160808
0.004579889,0.00242197,0.002157919
0.004574501,0.002419465,0.002155036
0.004569124,0.002416966,0.002152158
0.004563759,0.002414473,0.002149286
0.004558405,0.002411986,0.00214642
0.004553063,0.002409504,0.002143559
0.004547732,0.002407028,0.002140704
0.004542412,0.002404559,0.002137854
0.004537104,0.002402095,0.002135009
0.004531806,0.002399636,0.00213217
0.004526519,0.002397184,0.002129335
0.004521243,0.002394736,0.002126506
0.004515977,0.002392295,0.002123682
0.004510723,0.002389859,0.002120864
0.004505478,0.002387429,0.00211805
0.004500245,0.002385004,0.002115241
0.004495021,0.002382584,0.002112437
0.004489808,0.00238017,0.002109637
0.004484605,0.002377762,0.002106843
0.004479411,0.002375358,0.002104053
0.004474228,0.00237296,0.002101268
0.004469055,0.002370567,0.002098488
0.004463892,0.00236818,0.002095712
0.004458738,0.002365797,0.002092941
0.004453594,0.00236342,0.002090174
0.004448459,0.002361048,0.002087412
0.004443334,0.00235868,0.002084654
0.004438219,0.002356318,0.002081901
0.004433113,0.002353961,0.002079152
0.004428016,0.002351608,0.002076407
0.004422928,0.002349261,0.002073667
0.004417849,0.002346918,0.002070931
0.00441278,0.00234458,0.0020682
0.004407719,0.002342247,0.002065472
0.004402668,0.002339918,0.002062749
0.004397625,0.002337595,0.002060031
0.004392592,0.002335275,0.002057316
0.004387567,0.002332961,0.002054606
0.00438255,0.00233065,0.0020519
0.004377543,0.002328345,0.002049198
0.004372544,0.002326044,0.0020465
0.004367553,0.002323747,0.002043807
0.004362571,0.002321454,0.002041117
0.004357598,0.002319166,0.002038432
0.004352633,0.002316882,0.002035751
0.004347676,0.002314602,0.002033074
0.004342728,0.002312327,0.002030401
0.004337788,0.002310056,0.002027733
0.004332857,0.002307788,0.002025068
0.004327933,0.002305525,0.002022408
0.004323018,0.002303266,0.002019752
0.004318111,0.002301011,0.0020171
0.004313212,0.00229876,0.002014452
0.004308321,0.002296513,0.002011809
0.004303439,0.002294269,0.002009169
0.004298564,0.00229203,0.002006534
0.004293697,0.002289794,0.002003903
0.004288839,0.002287562,0.002001276
0.004283988,0.002285334,0.001998654
0.004279145,0.00228311,0.001996035
0.004274311,0.002280889,0.001993421
0.004269484,0.002278672,0.001990812
0.004264665,0.002276458,0.001988206
0.004259854,0.002274248,0.001985605
0.004255051,0.002272042,0.001983009
0.004250255,0.002269839,0.001980416
0.004245468,0.00226764,0.001977828
0.004240688,0.002265444,0.001975245
0.004235917,0.002263251,0.001972666
0.004231153,0.002261062,0.001970091
0.004226397,0.002258876,0.001967521
0.004221648,0.002256694,0.001964955
0.004216908,0.002254514,0.001962394
0.004212175,0.002252338,0.001959837
0.004207451,0.002250166,0.001957285
0.004202734,0.002247996,0.001954737
0.004198025,0.00224583,0.001952195
0.004193323,0.002243667,0.001949656
0.00418863,0.002241507,0.001947123
0.004183944,0.00223935,0.001944594
0.004179266,0.002237196,0.00194207
0.004174596,0.002235046,0.001939551
0.004169934,0.002232898,0.001937036
0.00416528,0.002230754,0.001934526
0.004160634,0.002228612,0.001932022
0.004155995,0.002226474,0.001929522
0.004151365,0.002224338,0.001927026
0.004146742,0.002222206,0.001924536
0.004142127,0.002220076,0.001922051
0.004137521,0.002217949,0.001919571
0.004132922,0.002215826,0.001917096
0.004128331,0.002213705,0.001914626
0.004123748,0.002211587,0.001912161
0.004119173,0.002209472,0.001909701
0.004114606,0.00220736,0.001907246
0.004110047,0.00220525,0.001904797
0.004105496,0.002203144,0.001902352
0.004100953,0.00220104,0.001899913
0.004096419,0.002198939,0.001897479
0.004091892,0.002196841,0.001895051
0.004087373,0.002194746,0.001892627
0.004082863,0.002192653,0.001890209
0.004078361,0.002190564,0.001887797
0.004073867,0.002188477,0.00188539
0.004069381,0.002186393,0.001882988
0.004064903,0.002184311,0.001880592
0.004060434,0.002182233,0.001878201
0.004055972,0.002180157,0.001875815
0.004051519,0.002178084,0.001873436
0.004047075,0.002176013,0.001871061
0.004042638,0.002173946,0.001868692
0.00403821,0.002171881,0.001866329
0.004033791,0.002169819,0.001863972
0.004029379,0.002167759,0.00186162
0.004024976,0.002165703,0.001859273
0.004020582,0.002163649,0.001856933
0.004016196,0.002161598,0.001854598
0.004011818,0.002159549,0.001852269
0.004007449,0.002157504,0.001849945
0.004003088,0.002155461,0.001847627
0.003998736,0.00215342,0.001845315
0.003994392,0.002151383,0.001843009
0.003990057,0.002149348,0.001840709
0.00398573,0.002147316,0.001838414
0.003981412,0.002145287,0.001836125
0.003977103,0.002143261,0.001833842
0.003972802,0.002141237,0.001831565
0.003968509,0.002139216,0.001829294
0.003964226,0.002137198,0.001827028
0.003959951,0.002135182,0.001824768
0.003955684,0.00213317,0.001822515
0.003951427,0.00213116,0.001820267
0.003947178,0.002129153,0.001818025
0.003942938,0.002127149,0.001815789
0.003938706,0.002125147,0.001813559
0.003934483,0.002123149,0.001811334
0.003930269,0.002121153,0.001809116
0.003926064,0.00211916,0.001806903
0.003921867,0.00211717,0.001804697
0.003917679,0.002115183,0.001802496
0.0039135,0.002113199,0.001800301
0.00390933,0.002111217,0.001798113
0.003905168,0.002109239,0.00179593
0.003901016,0.002107263,0.001793753
0.003896872,0.00210529,0.001791581
0.003892737,0.002103321,0.001789416
0.00388861,0.002101354,0.001787257
0.003884493,0.00209939,0.001785103
0.003880384,0.002097429,0.001782956
0.003876284,0.002095471,0.001780814
0.003872193,0.002093515,0.001778678
0.003868111,0.002091563,0.001776548
0.003864038,0.002089614,0.001774424
0.003859973,0.002087668,0.001772305
0.003855917,0.002085725,0.001770193
0.00385187,0.002083785,0.001768086
0.003847832,0.002081848,0.001765985
0.003843803,0.002079914,0.001763889
0.003839782,0.002077982,0.0017618
0.00383577,0.002076055,0.001759716
0.003831767,0.00207413,0.001757638
0.003827773,0.002072208,0.001755565
0.003823788,0.002070289,0.001753499
0.003819811,0.002068373,0.001751438
0.003815843,0.002066461,0.001749382
0.003811884,0.002064552,0.001747332
0.003807933,0.002062645,0.001745288
0.003803991,0.002060742,0.001743249
0.003800058,0.002058842,0.001741216
0.003796134,0.002056945,0.001739188
0.003792218,0.002055052,0.001737166
0.003788311,0.002053161,0.001735149
0.003784412,0.002051274,0.001733138
0.003780522,0.00204939,0.001731132
0.003776641,0.002047509,0.001729131
0.003772768,0.002045632,0.001727136
0.003768904,0.002043757,0.001725146
0.003765048,0.002041886,0.001723162
0.003761201,0.002040018,0.001721182
0.003757362,0.002038154,0.001719208
0.003753532,0.002036292,0.001717239
0.00374971,0.002034434,0.001715276
0.003745896,0.002032579,0.001713317
0.003742091,0.002030728,0.001711364
0.003738294,0.002028879,0.001709415
0.003734506,0.002027034,0.001707472
0.003730726,0.002025193,0.001705533
0.003726954,0.002023354,0.0017036
0.00372319,0.002021519,0.001701671
0.003719435,0.002019688,0.001699747
0.003715688,0.002017859,0.001697829
0.003711949,0.002016034,0.001695915
0.003708218,0.002014212,0.001694005
0.003704495,0.002012394,0.001692101
0.00370078,0.002010579,0.001690201
0.003697073,0.002008767,0.001688306
0.003693375,0.002006959,0.001686416
0.003689684,0.002005154,0.00168453
0.003686001,0.002003352,0.001682648
0.003682326,0.002001554,0.001680771
0.003678658,0.001999759,0.001678899
0.003674999,0.001997968,0.001677031
0.003671347,0.00199618,0.001675168
0.003667703,0.001994395,0.001673309
0.003664067,0.001992613,0.001671454
0.003660439,0.001990835,0.001669603
0.003656818,0.001989061,0.001667757
0.003653204,0.001987289,0.001665915
0.003649598,0.001985521,0.001664077
0.003646,0.001983757,0.001662243
0.003642409,0.001981996,0.001660413
0.003638825,0.001980238,0.001658588
0.003635249,0.001978483,0.001656766
0.003631681,0.001976732,0.001654948
0.003628119,0.001974984,0.001653135
0.003624565,0.00197324,0.001651325
0.003621018,0.001971499,0.001649519
0.003617478,0.001969761,0.001647717
0.003613945,0.001968027,0.001645918
0.003610419,0.001966296,0.001644123
0.003606901,0.001964568,0.001642333
0.003603389,0.001962844,0.001640545
0.003599884,0.001961123,0.001638762
0.003596386,0.001959405,0.001636982
0.003592895,0.00195769,0.001635205
0.003589411,0.001955979,0.001633432
0.003585934,0.001954272,0.001631663
0.003582463,0.001952567,0.001629896
0.003579,0.001950866,0.001628134
0.003575542,0.001949168,0.001626375
0.003572092,0.001947473,0.001624619
0.003568648,0.001945782,0.001622866
0.00356521,0.001944093,0.001621117
0.003561779,0.001942408,0.001619371
0.003558354,0.001940727,0.001617628
0.003554936,0.001939048,0.001615888
0.003551524,0.001937373,0.001614152
0.003548119,0.001935701,0.001612418
0.00354472,0.001934032,0.001610688
0.003541327,0.001932366,0.001608961
0.00353794,0.001930704,0.001607236
0.003534559,0.001929044,0.001605515
0.003531185,0.001927388,0.001603797
0.003527816,0.001925735,0.001602081
0.003524454,0.001924085,0.001600369
0.003521097,0.001922438,0.001598659
0.003517747,0.001920794,0.001596953
0.003514402,0.001919153,0.001595249
0.003511063,0.001917516,0.001593548
0.003507731,0.001915881,0.001591849
0.003504403,0.00191425,0.001590154
0.003501082,0.001912621,0.001588461
0.003497767,0.001910996,0.001586771
0.003494457,0.001909373,0.001585083
0.003491152,0.001907754,0.001583399
0.003487854,0.001906137,0.001581716
0.003484561,0.001904524,0.001580037
0.003481273,0.001902913,0.00157836
0.003477991,0.001901306,0.001576685
0.003474715,0.001899701,0.001575014
0.003471444,0.001898099,0.001573344
0.003468178,0.0018965,0.001571678
0.003464918,0.001894904,0.001570013
0.003461663,0.001893311,0.001568352
0.003458413,0.001891721,0.001566692
0.003455169,0.001890133,0.001565035
0.00345193,0.001888549,0.001563381
0.003448696,0.001886967,0.001561729
0.003445467,0.001885388,0.001560079
0.003442243,0.001883811,0.001558432
0.003439025,0.001882238,0.001556788
0.003435812,0.001880667,0.001555145
0.003432604,0.001879099,0.001553505
0.0034294,0.001877533,0.001551867
0.003426202,0.00187597,0.001550232
0.003423009,0.00187441,0.001548599
0.003419821,0.001872853,0.001546968
0.003416638,0.001871298,0.00154534
0.00341346,0.001869746,0.001543714
0.003410286,0.001868197,0.00154209
0.003407118,0.00186665,0.001540468
0.003403954,0.001865105,0.001538849
0.003400796,0.001863563,0.001537232
0.003397642,0.001862024,0.001535618
0.003394493,0.001860487,0.001534005
0.003391348,0.001858953,0.001532395
0.003388209,0.001857422,0.001530787
0.003385074,0.001855892,0.001529182
0.003381944,0.001854366,0.001527578
0.003378818,0.001852841,0.001525977
0.003375698,0.001851319,0.001524378
0.003372582,0.0018498,0.001522782
0.00336947,0.001848283,0.001521187
0.003366364,0.001846768,0.001519595
0.003363262,0.001845256,0.001518006
0.003360164,0.001843746,0.001516418
0.003357071,0.001842239,0.001514833
0.003353983,0.001840733,0.00151325
0.003350899,0.001839231,0.001511669
0.00334782,0.00183773,0.00151009
0.003344746,0.001836232,0.001508514
0.003341676,0.001834736,0.00150694
0.00333861,0.001833242,0.001505368
0.003335549,0.00183175,0.001503799
0.003332493,0.001830261,0.001502232
0.003329441,0.001828774,0.001500667
0.003326394,0.001827289,0.001499105
0.003323351,0.001825807,0.001497544
0.003320313,0.001824326,0.001495986
0.003317279,0.001822848,0.001494431
0.003314249,0.001821372,0.001492878
0.003311224,0.001819898,0.001491327
0.003308204,0.001818426,0.001489778
0.003305188,0.001816956,0.001488232
0.003302176,0.001815488,0.001486688
0.003299169,0.001814023,0.001485146
0.003296166,0.001812559,0.001483607
0.003293168,0.001811098,0.00148207
0.003290175,0.001809639,0.001480536
0.003287185,0.001808182,0.001479004
0.0032842,0.001806726,0.001477474
0.00328122,0.001805273,0.001475947
0.003278244,0.001803822,0.001474422
0.003275273,0.001802373,0.0014729
0.003272305,0.001800926,0.00147138
0.003269343,0.001799481,0.001469862
0.003266385,0.001798038,0.001468347
0.003263431,0.001796596,0.001466834
0.003260482,0.001795157,0.001465324
0.003257537,0.00179372,0.001463817
0.003254596,0.001792285,0.001462312
0.00325166,0.001790851,0.001460809
0.003248729,0.00178942,0.001459309
0.003245802,0.00178799,0.001457811
0.003242879,0.001786563,0.001456316
0.003239961,0.001785137,0.001454824
0.003237047,0.001783713,0.001453334
0.003234138,0.001782292,0.001451847
0.003231233,0.001780872,0.001450362
0.003228333,0.001779454,0.00144888
0.003225437,0.001778037,0.0014474
0.003222546,0.001776623,0.001445923
0.003219659,0.001775211,0.001444449
0.003216777,0.0017738,0.001442977
0.003213899,0.001772391,0.001441508
0.003211026,0.001770984,0.001440041
0.003208157,0.001769579,0.001438578
0.003205292,0.001768176,0.001437116
0.003202433,0.001766775,0.001435658
0.003199577,0.001765375,0.001434202
0.003196726,0.001763977,0.001432749
0.00319388,0.001762582,0.001431299
0.003191038,0.001761188,0.001429851
0.003188201,0.001759795,0.001428406
0.003185369,0.001758405,0.001426964
0.00318254,0.001757016,0.001425524
0.003179717,0.001755629,0.001424087
0.003176898,0.001754245,0.001422653
0.003174083,0.001752861,0.001421222
0.003171273,0.00175148,0.001419793
0.003168468,0.0017501,0.001418368
0.003165667,0.001748723,0.001416945
0.003162871,0.001747347,0.001415524
0.003160079,0.001745972,0.001414107
0.003157292,0.0017446,0.001412692
0.00315451,0.001743229,0.001411281
0.003151732,0.001741861,0.001409872
0.003148959,0.001740493,0.001408465
0.00314619,0.001739128,0.001407062
0.003143426,0.001737765,0.001405661
0.003140667,0.001736403,0.001404263
0.003137912,0.001735043,0.001402868
0.003135161,0.001733685,0.001401476
0.003132416,0.001732329,0.001400087
0.003129675,0.001730974,0.001398701
0.003126938,0.001729622,0.001397317
0.003124207,0.001728271,0.001395936
0.003121479,0.001726921,0.001394558
0.003118757,0.001725574,0.001393183
0.003116039,0.001724228,0.001391811
0.003113326,0.001722885,0.001390441
0.003110617,0.001721543,0.001389075
0.003107913,0.001720202,0.001387711
0.003105214,0.001718864,0.00138635
0.003102519,0.001717527,0.001384992
0.003099829,0.001716193,0.001383636
0.003097144,0.00171486,0.001382284
0.003094463,0.001713528,0.001380934
0.003091787,0.001712199,0.001379588
0.003089115,0.001710871,0.001378244
0.003086448,0.001709545,0.001376903
0.003083786,0.001708221,0.001375564
0.003081128,0.001706899,0.001374229
0.003078475,0.001705579,0.001372896
0.003075827,0.00170426,0.001371567
0.003073183,0.001702943,0.00137024
0.003070544,0.001701628,0.001368915
0.003067909,0.001700315,0.001367594
0.003065279,0.001699004,0.001366275
0.003062654,0.001697694,0.00136496
0.003060033,0.001696387,0.001363647
0.003057417,0.001695081,0.001362336
0.003054806,0.001693777,0.001361029
0.003052199,0.001692475,0.001359724
0.003049596,0.001691174,0.001358422
0.003046999,0.001689876,0.001357123
0.003044406,0.001688579,0.001355827
0.003041817,0.001687284,0.001354533
0.003039233,0.001685991,0.001353242
0.003036654,0.0016847,0.001351954
0.003034079,0.00168341,0.001350668
0.003031508,0.001682123,0.001349386
0.003028942,0.001680837,0.001348105
0.003026381,0.001679553,0.001346828
0.003023824,0.001678271,0.001345553
0.003021272,0.001676991,0.001344281
0.003018724,0.001675713,0.001343012
0.003016181,0.001674436,0.001341745
0.003013642,0.001673162,0.001340481
0.003011108,0.001671889,0.001339219
0.003008578,0.001670618,0.00133796
0.003006053,0.001669349,0.001336704
0.003003532,0.001668082,0.00133545
0.003001016,0.001666817,0.001334199
0.002998504,0.001665553,0.00133295
0.002995996,0.001664292,0.001331704
0.002993493,0.001663032,0.001330461
0.002990994,0.001661775,0.001329219
0.0029885,0.001660519,0.001327981
0.002986009,0.001659265,0.001326745
0.002983524,0.001658012,0.001325511
0.002981042,0.001656762,0.00132428
0.002978565,0.001655514,0.001323052
0.002976093,0.001654267,0.001321825
0.002973624,0.001653023,0.001320602
0.00297116,0.00165178,0.00131938
0.0029687,0.001650539,0.001318161
0.002966245,0.0016493,0.001316945
0.002963793,0.001648063,0.001315731
0.002961346,0.001646828,0.001314519
0.002958903,0.001645594,0.001313309
0.002956465,0.001644363,0.001312102
0.00295403,0.001643133,0.001310897
0.0029516,0.001641905,0.001309695
0.002949174,0.001640679,0.001308494
0.002946752,0.001639456,0.001307296
0.002944334,0.001638233,0.0013061
0.00294192,0.001637013,0.001304907
0.00293951,0.001635795,0.001303716
0.002937105,0.001634578,0.001302526
0.002934703,0.001633364,0.001301339
0.002932306,0.001632151,0.001300155
0.002929912,0.00163094,0.001298972
0.002927523,0.001629731,0.001297792
0.002925137,0.001628524,0.001296613
0.002922756,0.001627319,0.001295437
0.002920379,0.001626116,0.001294263
0.002918005,0.001624914,0.001293091
0.002915635,0.001623715,0.001291921
0.00291327,0.001622517,0.001290753
0.002910908,0.001621321,0.001289587
0.00290855,0.001620127,0.001288423
0.002906196,0.001618935,0.001287261
0.002903845,0.001617744,0.001286101
0.002901499,0.001616556,0.001284943
0.002899156,0.001615369,0.001283787
0.002896818,0.001614185,0.001282633
0.002894483,0.001613002,0.001281481
0.002892151,0.001611821,0.001280331
0.002889824,0.001610641,0.001279182
0.0028875,0.001609464,0.001278036
0.00288518,0.001608288,0.001276891
0.002882863,0.001607115,0.001275749
0.00288055,0.001605943,0.001274608
0.002878241,0.001604773,0.001273469
0.002875936,0.001603604,0.001272331
0.002873634,0.001602438,0.001271196
0.002871335,0.001601273,0.001270062
0.002869041,0.00160011,0.00126893
0.00286675,0.001598949,0.0012678
0.002864462,0.00159779,0.001266672
0.002862178,0.001596632,0.001265545
0.002859897,0.001595477,0.00126442
0.00285762,0.001594323,0.001263297
0.002855346,0.001593171,0.001262176
0.002853076,0.00159202,0.001261056
0.002850809,0.001590872,0.001259938
0.002848546,0.001589725,0.001258821
0.002846286,0.00158858,0.001257706
0.00284403,0.001587437,0.001256593
0.002841776,0.001586295,0.001255481
0.002839527,0.001585155,0.001254371
0.00283728,0.001584017,0.001253263
0.002835037,0.001582881,0.001252156
0.002832797,0.001581746,0.001251051
0.002830561,0.001580613,0.001249947
0.002828327,0.001579482,0.001248845
0.002826097,0.001578353,0.001247745
0.00282387,0.001577225,0.001246646
0.002821647,0.001576099,0.001245548
0.002819427,0.001574974,0.001244452
0.002817209,0.001573852,0.001243358
0.002814996,0.001572731,0.001242265
0.002812785,0.001571611,0.001241173
0.002810577,0.001570494,0.001240083
0.002808373,0.001569378,0.001238995
0.002806171,0.001568263,0.001237908
0.002803973,0.001567151,0.001236822
0.002801778,0.00156604,0.001235738
0.002799586,0.00156493,0.001234656
0.002797397,0.001563822,0.001233575
0.002795211,0.001562716,0.001232495
0.002793028,0.001561612,0.001231416
0.002790848,0.001560509,0.00123034
0.002788672,0.001559408,0.001229264
0.002786498,0.001558308,0.00122819
0.002784327,0.00155721,0.001227117
0.002782159,0.001556113,0.001226046
0.002779994,0.001555018,0.001224976
0.002777833,0.001553925,0.001223908
0.002775674,0.001552833,0.001222841
0.002773518,0.001551743,0.001221775
0.002771365,0.001550654,0.001220711
0.002769215,0.001549567,0.001219648
0.002767067,0.001548481,0.001218586
0.002764923,0.001547397,0.001217526
0.002762782,0.001546315,0.001216467
0.002760643,0.001545234,0.001215409
0.002758508,0.001544154,0.001214353
0.002756375,0.001543076,0.001213299
0.002754245,0.001542,0.001212245
0.002752118,0.001540925,0.001211193
0.002749994,0.001539851,0.001210142
0.002747872,0.001538779,0.001209093
0.002745754,0.001537709,0.001208045
0.002743638,0.00153664,0.001206998
0.002741525,0.001535572,0.001205953
0.002739415,0.001534506,0.001204909
0.002737307,0.001533441,0.001203866
0.002735203,0.001532378,0.001202825
0.002733101,0.001531316,0.001201785
0.002731002,0.001530256,0.001200747
0.002728906,0.001529197,0.001199709
0.002726812,0.001528139,0.001198673
0.002724722,0.001527083,0.001197639
0.002722634,0.001526028,0.001196606
0.002720548,0.001524975,0.001195574
0.002718466,0.001523923,0.001194543
0.002716386,0.001522872,0.001193514
0.002714309,0.001521823,0.001192486
0.002712235,0.001520775,0.00119146
0.002710163,0.001519729,0.001190434
0.002708094,0.001518684,0.001189411
0.002706028,0.00151764,0.001188388
0.002703965,0.001516598,0.001187367
0.002701904,0.001515557,0.001186347
0.002699846,0.001514517,0.001185329
0.002697791,0.001513479,0.001184312
0.002695738,0.001512442,0.001183296
0.002693688,0.001511406,0.001182282
0.002691641,0.001510372,0.001181269
0.002689596,0.001509339,0.001180258
0.002687554,0.001508307,0.001179247
0.002685515,0.001507276,0.001178239
0.002683479,0.001506247,0.001177231
0.002681445,0.00150522,0.001176225
0.002679414,0.001504193,0.001175221
0.002677385,0.001503168,0.001174217
0.002675359,0.001502144,0.001173215
0.002673336,0.001501121,0.001172215
0.002671316,0.0015001,0.001171216
0.002669298,0.00149908,0.001170218
0.002667283,0.001498061,0.001169222
0.00266527,0.001497043,0.001168227
0.00266326,0.001496027,0.001167234
0.002661253,0.001495012,0.001166242
0.002659249,0.001493998,0.001165251
0.002657247,0.001492985,0.001164262
0.002655248,0.001491974,0.001163274
0.002653251,0.001490964,0.001162288
0.002651258,0.001489955,0.001161303
0.002649266,0.001488947,0.00116032
0.002647278,0.00148794,0.001159338
0.002645292,0.001486935,0.001158357
0.002643309,0.001485931,0.001157378
0.002641329,0.001484928,0.0011564
0.002639351,0.001483927,0.001155424
0.002637376,0.001482926,0.001154449
0.002635403,0.001481927,0.001153476
0.002633433,0.001480929,0.001152504
0.002631466,0.001479932,0.001151534
0.002629502,0.001478937,0.001150565
0.00262754,0.001477942,0.001149597
0.002625581,0.001476949,0.001148631
0.002623624,0.001475957,0.001147667
0.00262167,0.001474966,0.001146704
0.002619719,0.001473977,0.001145742
0.002617771,0.001472988,0.001144782
0.002615825,0.001472001,0.001143824
0.002613882,0.001471015,0.001142867
0.002611941,0.00147003,0.001141911
0.002610003,0.001469046,0.001140957
0.002608068,0.001468063,0.001140005
0.002606136,0.001467082,0.001139054
0.002604206,0.001466102,0.001138104
0.002602279,0.001465123,0.001137156
0.002600354,0.001464145,0.00113621
0.002598433,0.001463168,0.001135265
0.002596514,0.001462192,0.001134321
0.002594597,0.001461218,0.001133379
0.002592683,0.001460244,0.001132439
0.002590772,0.001459272,0.0011315
0.002588864,0.001458301,0.001130563
0.002586958,0.001457331,0.001129627
0.002585055,0.001456363,0.001128693
0.002583155,0.001455395,0.00112776
0.002581257,0.001454429,0.001126829
0.002579362,0.001453463,0.001125899
0.00257747,0.001452499,0.001124971
0.00257558,0.001451536,0.001124044
0.002573693,0.001450575,0.001123119
0.002571809,0.001449614,0.001122195
0.002569928,0.001448654,0.001121273
0.002568049,0.001447696,0.001120353
0.002566172,0.001446739,0.001119434
0.002564299,0.001445783,0.001118516
0.002562428,0.001444828,0.0011176
0.00256056,0.001443874,0.001116686
0.002558694,0.001442921,0.001115773
0.002556831,0.001441969,0.001114862
0.002554971,0.001441019,0.001113952
0.002553114,0.00144007,0.001113044
0.002551259,0.001439122,0.001112137
0.002549407,0.001438175,0.001111232
0.002547557,0.001437229,0.001110328
0.00254571,0.001436284,0.001109426
0.002543866,0.00143534,0.001108526
0.002542025,0.001434398,0.001107627
0.002540186,0.001433457,0.001106729
0.00253835,0.001432516,0.001105833
0.002536516,0.001431577,0.001104939
0.002534685,0.00143064,0.001104046
0.002532857,0.001429703,0.001103154
0.002531031,0.001428767,0.001102264
0.002529208,0.001427833,0.001101376
0.002527388,0.001426899,0.001100489
0.00252557,0.001425967,0.001099603
0.002523755,0.001425036,0.00109872
0.002521943,0.001424106,0.001097837
0.002520133,0.001423177,0.001096956
0.002518326,0.001422249,0.001096077
0.002516522,0.001421323,0.001095199
0.00251472,0.001420397,0.001094323
0.002512921,0.001419473,0.001093448
0.002511124,0.00141855,0.001092574
0.00250933,0.001417628,0.001091702
0.002507539,0.001416707,0.001090832
0.00250575,0.001415787,0.001089963
0.002503964,0.001414869,0.001089095
0.00250218,0.001413951,0.001088229
0.002500399,0.001413035,0.001087364
0.002498621,0.00141212,0.001086501
0.002496845,0.001411206,0.001085639
0.002495072,0.001410293,0.001084779
0.002493301,0.001409381,0.00108392
0.002491533,0.001408471,0.001083063
0.002489768,0.001407561,0.001082207
0.002488005,0.001406653,0.001081352
0.002486245,0.001405746,0.001080499
0.002484487,0.001404839,0.001079647
0.002482732,0.001403934,0.001078797
0.002480979,0.001403031,0.001077948
0.002479229,0.001402128,0.001077101
0.002477481,0.001401226,0.001076254
0.002475736,0.001400326,0.00107541
0.002473993,0.001399427,0.001074566
0.002472253,0.001398529,0.001073724
0.002470515,0.001397632,0.001072884
0.00246878,0.001396736,0.001072044
0.002467048,0.001395841,0.001071207
0.002465318,0.001394948,0.00107037
0.00246359,0.001394055,0.001069535
0.002461865,0.001393164,0.001068701
0.002460142,0.001392274,0.001067868
0.002458422,0.001391385,0.001067037
0.002456704,0.001390497,0.001066207
0.002454989,0.00138961,0.001065379
0.002453276,0.001388724,0.001064551
0.002451565,0.00138784,0.001063725
0.002449857,0.001386957,0.001062901
0.002448152,0.001386074,0.001062077
0.002446448,0.001385193,0.001061255
0.002444748,0.001384313,0.001060434
0.002443049,0.001383434,0.001059615
0.002441353,0.001382557,0.001058796
0.002439659,0.00138168,0.001057979
0.002437968,0.001380805,0.001057164
0.002436279,0.00137993,0.001056349
0.002434593,0.001379057,0.001055536
0.002432909,0.001378185,0.001054724
0.002431227,0.001377314,0.001053913
0.002429547,0.001376444,0.001053103
0.00242787,0.001375576,0.001052295
0.002426195,0.001374708,0.001051487
0.002424523,0.001373841,0.001050681
0.002422852,0.001372976,0.001049876
0.002421184,0.001372112,0.001049073
0.002419519,0.001371249,0.00104827
0.002417855,0.001370387,0.001047469
0.002416194,0.001369526,0.001046668
0.002414535,0.001368666,0.001045869
0.002412879,0.001367807,0.001045071
0.002411225,0.00136695,0.001044275
0.002409572,0.001366093,0.001043479
0.002407923,0.001365238,0.001042684
0.002406275,0.001364384,0.001041891
0.00240463,0.001363531,0.001041099
0.002402986,0.001362679,0.001040308
0.002401345,0.001361828,0.001039518
0.002399706,0.001360978,0.001038729
0.00239807,0.001360129,0.001037941
0.002396435,0.001359282,0.001037154
